MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2020-11-07 01:02:04.029,7,-18772.0,1
2020-11-07 01:02:06.027,7,-18659.0,1
2020-11-07 01:02:09.028,7,-18404.0,1
2020-11-07 01:02:11.026,10,0.0,0
2020-11-07 01:02:12.026,7,-18272.0,1
2020-11-07 01:02:13.027,7,-18227.0,1
2020-11-07 01:02:15.025,7,-18295.0,1
2020-11-07 01:02:16.024,10,0.0,0
2020-11-07 01:02:17.024,7,-18144.0,1
2020-11-07 01:02:19.025,7,-17988.0,1
2020-11-07 01:02:21.023,7,-17996.0,1
2020-11-07 01:02:22.023,10,0.0,0
2020-11-07 01:02:23.023,7,-17840.0,1
2020-11-07 01:02:25.023,7,-17760.0,1
2020-11-07 01:02:29.020,10,0.0,0
2020-11-07 01:02:30.020,7,-17937.0,1
2020-11-07 01:02:34.018,10,0.0,0
2020-11-07 01:02:34.018,7,-18002.0,1
2020-11-07 01:02:36.017,7,-18121.0,1
2020-11-07 01:02:40.016,10,0.0,0
2020-11-07 01:02:41.016,7,-18546.0,1
2020-11-07 01:02:43.015,7,-18661.0,1
2020-11-07 01:02:45.015,7,-18347.0,1
2020-11-07 01:02:46.015,10,0.0,0
2020-11-07 01:02:46.015,7,-18280.0,1
2020-11-07 01:02:48.013,7,-18152.0,1
2020-11-07 01:02:50.012,7,-17991.0,1
2020-11-07 01:02:52.011,10,0.0,0
2020-11-07 01:02:52.011,7,-17978.0,1
2020-11-07 01:02:53.011,7,-17908.0,1
2020-11-07 01:02:55.011,7,-17948.0,1
2020-11-07 01:02:57.009,7,-17977.0,1
2020-11-07 01:02:59.009,10,282.074952016,0
2020-11-07 01:03:00.008,7,-18049.0,1
2020-11-07 01:03:05.007,10,0.0,0
2020-11-07 01:03:06.008,7,-18204.0,1
2020-11-07 01:03:08.006,7,-18231.0,1
2020-11-07 01:03:10.006,10,0.0,0
2020-11-07 01:03:10.006,7,-18234.0,1
2020-11-07 01:03:12.005,7,-18220.0,1
2020-11-07 01:03:14.004,7,-18757.0,1
2020-11-07 01:03:16.004,10,0.0,0
2020-11-07 01:03:16.004,7,-19068.0,1
2020-11-07 01:03:18.004,7,-19163.0,1
2020-11-07 01:03:19.004,7,-19657.0,1
2020-11-07 01:03:20.004,7,-19779.0,1
2020-11-07 01:03:22.004,10,0.0,0
2020-11-07 01:03:22.004,7,-19674.0,1
2020-11-07 01:03:27.999,10,0.0,0
2020-11-07 01:03:27.999,7,-20003.0,1
2020-11-07 01:03:29.000,7,-19841.0,1
2020-11-07 01:03:30.998,7,-19801.0,1
2020-11-07 01:03:31.999,7,-19837.0,1
2020-11-07 01:03:33.999,10,0.0,0
2020-11-07 01:03:34.998,7,-19574.0,1
2020-11-07 01:03:37.000,7,-19183.0,1
2020-11-07 01:03:38.999,7,-19007.0,1
2020-11-07 01:03:40.998,10,0.0,0
2020-11-07 01:03:40.998,7,-18842.0,1
2020-11-07 01:03:45.997,10,0.0,0
2020-11-07 01:03:45.997,7,-18534.0,1
2020-11-07 01:03:46.998,7,-18624.0,1
2020-11-07 01:03:47.998,7,-18556.0,1
2020-11-07 01:03:49.997,7,-18648.0,1
2020-11-07 01:03:51.996,10,0.0,0
2020-11-07 01:03:51.996,7,-19117.0,1
2020-11-07 01:03:52.997,7,-19462.0,1
2020-11-07 01:03:54.996,7,-19546.0,1
2020-11-07 01:03:56.997,7,-19577.0,1
2020-11-07 01:03:57.996,10,0.0,0
2020-11-07 01:03:58.996,7,-20139.0,1
2020-11-07 01:04:00.995,7,-20634.0,1
2020-11-07 01:04:02.994,7,-20607.0,1
2020-11-07 01:04:03.993,10,0.0,0
2020-11-07 01:04:04.994,7,-20313.0,1
2020-11-07 01:04:05.994,7,-20182.0,1
2020-11-07 01:04:08.993,7,-19733.0,1
2020-11-07 01:04:10.992,10,0.0,0
2020-11-07 01:04:10.992,7,-19337.0,1
2020-11-07 01:04:12.991,7,-19158.0,1
2020-11-07 01:04:14.991,7,-19029.0,1
2020-11-07 01:04:16.991,10,0.0,0
2020-11-07 01:04:16.991,7,-18456.0,1
2020-11-07 01:04:18.991,7,-18320.0,1
2020-11-07 01:04:20.989,7,-18026.0,1
2020-11-07 01:04:21.989,10,270.043224918869,0
2020-11-07 01:04:22.989,7,-17865.0,1
2020-11-07 01:04:24.989,7,-17610.0,1
2020-11-07 01:04:26.987,7,-17470.0,1
2020-11-07 01:04:27.986,10,0.0,0
2020-11-07 01:04:28.986,7,-17476.0,1
2020-11-07 01:04:30.986,7,-17516.0,1
2020-11-07 01:04:32.985,7,-17400.0,1
2020-11-07 01:04:33.985,10,0.0,0
2020-11-07 01:04:35.984,7,-17154.0,1
2020-11-07 01:04:36.984,7,-17046.0,1
2020-11-07 01:04:37.985,7,-16999.0,1
2020-11-07 01:04:38.985,7,-16924.0,1
2020-11-07 01:04:39.986,10,0.0,0
2020-11-07 01:04:41.986,7,-16984.0,1
2020-11-07 01:04:43.984,7,-16954.0,1
2020-11-07 01:04:46.983,10,0.0,0
2020-11-07 01:04:47.984,7,-16992.0,1
2020-11-07 01:04:48.984,7,-16972.0,1
2020-11-07 01:04:51.983,10,0.0,0
2020-11-07 01:04:52.983,7,-17000.0,1
2020-11-07 01:04:53.982,7,-17100.0,1
2020-11-07 01:04:57.982,10,0.0,0
2020-11-07 01:04:57.982,7,-17226.0,1
2020-11-07 01:04:58.983,7,-17356.0,1
2020-11-07 01:05:01.982,7,-18323.0,1
2020-11-07 01:05:04.981,10,0.0,0
2020-11-07 01:05:07.980,7,-18693.0,1
2020-11-07 01:05:09.980,10,0.0,0
2020-11-07 01:05:12.979,7,-18779.0,1
2020-11-07 01:05:14.979,7,-18492.0,1
2020-11-07 01:05:16.978,10,0.0,0
2020-11-07 01:05:16.978,7,-18403.0,1
2020-11-07 01:05:20.977,7,-18486.0,1
2020-11-07 01:05:21.977,10,0.0,0
2020-11-07 01:05:21.977,7,-18309.0,1
2020-11-07 01:05:23.978,7,-18263.0,1
2020-11-07 01:05:27.975,10,0.0,0
2020-11-07 01:05:28.975,7,-17909.0,1
2020-11-07 01:05:31.973,7,-17948.0,1
2020-11-07 01:05:32.974,7,-17801.0,1
2020-11-07 01:05:34.972,10,0.0,0
2020-11-07 01:05:34.972,7,-17664.0,1
2020-11-07 01:05:36.971,7,-17739.0,1
2020-11-07 01:05:38.971,7,-17597.0,1
2020-11-07 01:05:39.971,10,0.0,0
2020-11-07 01:05:40.971,7,-17587.0,1
2020-11-07 01:05:42.970,7,-17637.0,1
2020-11-07 01:05:44.969,7,-17529.0,1
2020-11-07 01:05:45.969,10,0.0,0
2020-11-07 01:05:45.969,7,-17588.0,1
2020-11-07 01:05:51.966,10,0.0,0
2020-11-07 01:05:52.966,7,-17615.0,1
2020-11-07 01:05:54.964,7,-17483.0,1
2020-11-07 01:05:56.963,7,-17435.0,1
2020-11-07 01:05:58.962,10,282.215250274972,0
2020-11-07 01:05:58.962,7,-17460.0,1
2020-11-07 01:06:02.959,7,-17761.0,1
2020-11-07 01:06:03.958,10,0.0,0
2020-11-07 01:06:05.959,7,-17586.0,1
2020-11-07 01:06:07.957,7,-17507.0,1
2020-11-07 01:06:09.957,10,0.0,0
2020-11-07 01:06:10.957,7,-17465.0,1
2020-11-07 01:06:11.958,7,-17417.0,1
2020-11-07 01:06:13.956,7,-18072.0,1
2020-11-07 01:06:15.957,10,0.0,0
2020-11-07 01:06:15.957,7,-18265.0,1
2020-11-07 01:06:17.956,7,-18529.0,1
2020-11-07 01:06:19.955,7,-18941.0,1
2020-11-07 01:06:21.954,10,0.0,0
2020-11-07 01:06:22.954,7,-19153.0,1
2020-11-07 01:06:24.952,7,-18878.0,1
2020-11-07 01:06:26.952,7,-18607.0,1
2020-11-07 01:06:27.951,10,0.0,0
2020-11-07 01:06:28.950,7,-18621.0,1
2020-11-07 01:06:30.950,7,-19192.0,1
2020-11-07 01:06:32.949,7,-19166.0,1
2020-11-07 01:06:33.948,10,0.0,0
